"utm10","especie"
"NB45","Suncus etruscus"
"PF66","Herpestes ichneumon"
"PF81","Capreolus capreolus"
"PE45","Genetta genetta"
"ND29","Herpestes ichneumon"
"PF17","Sorex granarius"
"PF47","Canis lupus"
"PE30","Sus scrofa"
"PF21","Lutra lutra"
"ND84","Capreolus capreolus"
"NF24","Sus scrofa"
"PF39","Sciurus vulgaris"
"NB20","Lepus granatensis"
"PF20","Canis lupus"
"PF80","Lepus granatensis"
"PC48","Martes foina"
"PC46","Sus scrofa"
"NB13","Genetta genetta"
"PD28","Oryctolagus cuniculus"
"PG94","Arvicola sapidus"
"NB97","Mustela nivalis"
"PC59","Lutra lutra"
"PB34","Sus scrofa"
"NG50","Herpestes ichneumon"
"PF23","Oryctolagus cuniculus"
"NE48","Lutra lutra"
"PE06","Meles meles"
"NE58","Herpestes ichneumon"
"PC09","Lutra lutra"
"NF95","Galemys pyrenaicus"
"PG84","Herpestes ichneumon"
"NG53","Lepus granatensis"
"ND96","Oryctolagus cuniculus"
"NG14","Oryctolagus cuniculus"
"PE70","Martes foina"
"NF56","Sciurus vulgaris"
"PD37","Talpa occidentalis"
"PE76","Microtus lusitanicus"
"NG30","Martes foina"
"NE54","Sciurus vulgaris"
"PF09","Lepus granatensis"
"PD25","Herpestes ichneumon"
"PG30","Capreolus capreolus"
"ND12","Meles meles"
"PE31","Felis silvestris"
"PC34","Microtus duodecimcostatus"
"PF81","Arvicola sapidus"
"NB73","Lepus granatensis"
"NE16","Sus scrofa"
"NC69","Cervus elaphus"
"PE56","Crocidura russula"
"NF70","Sus scrofa"
"PA19","Martes foina"
"NG83","Herpestes ichneumon"
"ND96","Herpestes ichneumon"
"PF39","Sus scrofa"
"PD55","Sus scrofa"
"NB11","Sus scrofa"
"NF24","Mus musculus"
"PG85","Sciurus vulgaris"
"NG54","Lynx pardinus"
"PF17","Microtus agrestis"
"NG50","Galemys pyrenaicus"
"NA99","Martes foina"
"PF78","Meles meles"
"ND04","Crocidura russula"
"QG31","Oryctolagus cuniculus"
"PB59","Sus scrofa"
"PE33","Capreolus capreolus"
"NB93","Crocidura russula"
"NE56","Lepus granatensis"
"PG01","Meles meles"
"ND63","Meles meles"
"ND14","Lepus granatensis"
"PC54","Crocidura russula"
"NF91","Martes martes"
"PE59","Meles meles"
"NB68","Genetta genetta"
"NC94","Sus scrofa"
"PB25","Mustela putorius"
"PE19","Galemys pyrenaicus"
"NE25","Genetta genetta"
"PF77","Cervus elaphus"
"MC69","Genetta genetta"
"NF84","Oryctolagus cuniculus"
"PE72","Microtus lusitanicus"
"PB20","Herpestes ichneumon"
"ND85","Meles meles"
"NB10","Microtus duodecimcostatus"
"QF09","Galemys pyrenaicus"
"NG43","Lepus granatensis"
"NE91","Lutra lutra"
"PE07","Crocidura russula"
"NE73","Sus scrofa"
"QF29","Lutra lutra"
"NB76","Microtus duodecimcostatus"
"PD24","Meles meles"
"NE96","Talpa occidentalis"
"NG50","Canis lupus"
"MC99","Vulpes vulpes"
"NF71","Martes martes"
"PC50","Lutra lutra"
"QG01","Lepus granatensis"
"NB85","Herpestes ichneumon"
"PF68","Sus scrofa"
"PC30","Meles meles"
"NC52","Lepus granatensis"
"NF25","Sciurus vulgaris"
"NG45","Galemys pyrenaicus"
"NF56","Sus scrofa"
"MC88","Sus scrofa"
"NE16","Lepus granatensis"
"PG53","Lutra lutra"
"PD04","Sus scrofa"
"NF19","Apodemus sylvaticus"
"NB19","Lutra lutra"
"NG50","Sciurus vulgaris"
"PC04","Genetta genetta"
"NB61","Crocidura russula"
"PE45","Oryctolagus cuniculus"
"PG94","Martes foina"
"PG20","Canis lupus"
"NG20","Sus scrofa"
"NE01","Vulpes vulpes"
"PD08","Herpestes ichneumon"
"ND25","Meles meles"
"NF89","Sciurus vulgaris"
"PF82","Crocidura russula"
"PF09","Talpa occidentalis"
"QG21","Galemys pyrenaicus"
"PC02","Suncus etruscus"
"ND93","Capreolus capreolus"
"NC59","Talpa occidentalis"
"QG00","Martes martes"
"PF75","Oryctolagus cuniculus"
"ND53","Lepus granatensis"
"PD73","Herpestes ichneumon"
"PG61","Sus scrofa"
"PF80","Microtus lusitanicus"
"PF86","Oryctolagus cuniculus"
"NC69","Microtus duodecimcostatus"
"ND27","Dama dama"
"NE69","Sciurus vulgaris"
"PA09","Meles meles"
"ND02","Martes foina"
"PD39","Sciurus vulgaris"
"NB40","Lutra lutra"
"NC89","Capreolus capreolus"
"PD14","Crocidura russula"
"NC62","Talpa occidentalis"
"NB64","Oryctolagus cuniculus"
"NB96","Microtus lusitanicus"
"NE88","Herpestes ichneumon"
"PD79","Dama dama"
"NB31","Oryctolagus cuniculus"
"NF98","Neomys anomalus"
"NG62","Sorex minutus"
"PB03","Lutra lutra"
"NE18","Genetta genetta"
"NF69","Herpestes ichneumon"
"NE91","Cervus elaphus"
"PF96","Canis lupus"
"NC77","Dama dama"
"PD54","Lepus granatensis"
"PF61","Canis lupus"
"PF34","Sciurus vulgaris"
"NE62","Capreolus capreolus"
"PF84","Felis silvestris"
"ND71","Microtus cabrerae"
"NC82","Arvicola sapidus"
"NB82","Lynx pardinus"
"NF59","Galemys pyrenaicus"
"PD54","Meles meles"
"NC43","Cervus elaphus"
"PC36","Lepus granatensis"
"PF53","Felis silvestris"
"PC70","Oryctolagus cuniculus"
"ND92","Capreolus capreolus"
"PC23","Suncus etruscus"
"PD23","Sus scrofa"
"NC22","Herpestes ichneumon"
"PE86","Oryctolagus cuniculus"
"PG51","Cervus elaphus"
"NG55","Lepus granatensis"
"PF73","Mustela nivalis"
"PG31","Galemys pyrenaicus"
"NF82","Capreolus capreolus"
"NF40","Sciurus vulgaris"
"PC26","Oryctolagus cuniculus"
"PG42","Capreolus capreolus"
"ND71","Sus scrofa"
"NE83","Martes martes"
"PG82","Galemys pyrenaicus"
"NF52","Martes martes"
"NG24","Sus scrofa"
"ND76","Vulpes vulpes"
"PB36","Eliomys quercinus"
"NB75","Genetta genetta"
"NF65","Oryctolagus cuniculus"
"PG72","Cervus elaphus"
"QG04","Lutra lutra"
"NC15","Sus scrofa"
"PF62","Talpa occidentalis"
"NF87","Oryctolagus cuniculus"
"PC48","Microtus cabrerae"
"PF45","Lutra lutra"
"PB36","Oryctolagus cuniculus"
"PB03","Oryctolagus cuniculus"
"PC05","Cervus elaphus"
"NC86","Dama dama"
"NE69","Galemys pyrenaicus"
"NE93","Canis lupus"
"PF44","Lepus granatensis"
"NE65","Sciurus vulgaris"
"PF51","Mustela nivalis"
"MD65","Herpestes ichneumon"
"NF78","Martes martes"
"PG92","Galemys pyrenaicus"
"NB16","Lutra lutra"
"PC60","Meles meles"
"NF52","Lutra lutra"
"PD04","Microtus cabrerae"
"NE81","Herpestes ichneumon"
"NE62","Sus scrofa"
"NC68","Cervus elaphus"
"NB71","Lepus granatensis"
"PD73","Lutra lutra"
"NC66","Microtus lusitanicus"
"PD49","Felis silvestris"
"PE71","Felis silvestris"
"NB42","Canis lupus"
"PC47","Crocidura russula"
"PF48","Sciurus vulgaris"
"NF39","Capreolus capreolus"
"QG20","Meles meles"
"NG52","Galemys pyrenaicus"
"ND77","Martes foina"
"PF88","Microtus lusitanicus"
"NG83","Lutra lutra"
"NG74","Capreolus capreolus"
"PG52","Martes martes"
"QF09","Arvicola sapidus"
"NG90","Lutra lutra"
"PE24","Cervus elaphus"
"NG13","Capreolus capreolus"
"NG56","Mustela erminea"
"NF64","Oryctolagus cuniculus"
"PG01","Sciurus vulgaris"
"ND54","Vulpes vulpes"
"ND72","Oryctolagus cuniculus"
"PD53","Lynx pardinus"
"NB70","Oryctolagus cuniculus"
"PD06","Oryctolagus cuniculus"
"PE19","Lutra lutra"
"NC67","Capreolus capreolus"
"NE37","Lutra lutra"
"NB46","Lutra lutra"
"PG13","Cervus elaphus"
"PD14","Microtus lusitanicus"
"PF24","Vulpes vulpes"
"PC31","Lepus granatensis"
"NB21","Arvicola sapidus"
"PG23","Sus scrofa"
"PC35","Capreolus capreolus"
"PF21","Lepus granatensis"
"NF99","Genetta genetta"
"PF07","Eliomys quercinus"
"ND62","Mustela nivalis"
"PC28","Lynx pardinus"
"NC24","Oryctolagus cuniculus"
"ND52","Capreolus capreolus"
"PE22","Lutra lutra"
"QG20","Felis silvestris"
"PF23","Meles meles"
"PF63","Microtus lusitanicus"
"PG32","Oryctolagus cuniculus"
"PC17","Felis silvestris"
"NE59","Sus scrofa"
"NG54","Oryctolagus cuniculus"
"NB48","Crocidura russula"
"PD24","Crocidura russula"
"QG20","Herpestes ichneumon"
"NB17","Mustela nivalis"
"PE54","Lutra lutra"
"PF95","Vulpes vulpes"
"MC99","Sus scrofa"
"NB53","Lynx pardinus"
"PF48","Herpestes ichneumon"
"PG22","Microtus lusitanicus"
"PD47","Sus scrofa"
"PD29","Sus scrofa"
"ND02","Mustela putorius"
"NF44","Lutra lutra"
"PC47","Mustela putorius"
"PC70","Capreolus capreolus"
"PC54","Suncus etruscus"
"PD62","Microtus lusitanicus"
"NB22","Cervus elaphus"
"NF33","Arvicola sapidus"
"PC50","Lepus granatensis"
"PB34","Cervus elaphus"
"NE68","Crocidura russula"
"NB00","Herpestes ichneumon"
"NC82","Genetta genetta"
"ND50","Lepus granatensis"
"NG45","Lutra lutra"
"NC23","Martes foina"
"Corvo","Rattus rattus"
"PC30","Sus scrofa"
"NC62","Meles meles"
"ND93","Microtus cabrerae"
"ND85","Oryctolagus cuniculus"
"ND04","Lepus granatensis"
"PF65","Vulpes vulpes"
"MD85","Lepus granatensis"
"ND43","Oryctolagus cuniculus"
"NE90","Sciurus vulgaris"
"PE42","Oryctolagus cuniculus"
"PG64","Mustela erminea"
"PB38","Eliomys quercinus"
"PG42","Canis lupus"
"NB87","Meles meles"
"PF00","Oryctolagus cuniculus"
"PD28","Genetta genetta"
"NE53","Lutra lutra"
"NB97","Eliomys quercinus"
"PD28","Dama dama"
"NB52","Genetta genetta"
"NE35","Herpestes ichneumon"
"PC18","Suncus etruscus"
"PC62","Martes foina"
"NG60","Sus scrofa"
"NF29","Capreolus capreolus"
"NE57","Herpestes ichneumon"
"NG83","Galemys pyrenaicus"
"NC31","Microtus lusitanicus"
"PG54","Galemys pyrenaicus"
"ND63","Lepus granatensis"
"QG01","Sus scrofa"
"QF29","Sorex granarius"
"NE92","Martes martes"
"NC91","Oryctolagus cuniculus"
"PF58","Canis lupus"
"NC10","Oryctolagus cuniculus"
"ND32","Oryctolagus cuniculus"
"NB11","Lynx pardinus"
"NC16","Sus scrofa"
"PE83","Herpestes ichneumon"
"ND93","Sus scrofa"
"NC46","Cervus elaphus"
"NB33","Felis silvestris"
"NC49","Oryctolagus cuniculus"
"NE24","Vulpes vulpes"
"MD74","Canis lupus"
"ND97","Cervus elaphus"
"NF63","Genetta genetta"
"PG22","Lepus granatensis"
"MC77","Rattus norvegicus"
"ND36","Sciurus vulgaris"
"NG25","Lutra lutra"
"PF43","Vulpes vulpes"
"ND64","Cervus elaphus"
"ND83","Lepus granatensis"
"PD70","Herpestes ichneumon"
"NB96","Lutra lutra"
"NB12","Meles meles"
"PB48","Lutra lutra"
"NG21","Canis lupus"
"PC60","Oryctolagus cuniculus"
"MD63","Herpestes ichneumon"
"NE44","Sus scrofa"
"NG62","Microtus agrestis"
"ND72","Capreolus capreolus"
"PF53","Eliomys quercinus"
"PF22","Galemys pyrenaicus"
"QF06","Oryctolagus cuniculus"
"PF31","Talpa occidentalis"
"PC13","Lepus granatensis"
"PE17","Microtus agrestis"
"PC29","Sus scrofa"
"QF07","Mustela putorius"
"NF56","Oryctolagus cuniculus"
"PC41","Lynx pardinus"
"MC87","Microtus arvalis"
"NF88","Oryctolagus cuniculus"
"NF60","Oryctolagus cuniculus"
"PG32","Martes martes"
"PC40","Lutra lutra"
"NB62","Lutra lutra"
"NC07","Sus scrofa"
"MC88","Meles meles"
"MD97","Vulpes vulpes"
"ND94","Meles meles"
"MC99","Mus musculus"
"QG00","Herpestes ichneumon"
"PG74","Galemys pyrenaicus"
"NG61","Cervus elaphus"
"NB55","Sus scrofa"
"PE82","Capreolus capreolus"
"PC83","Lutra lutra"
"NE58","Lutra lutra"
"PB25","Cervus elaphus"
"MC95","Herpestes ichneumon"
"NE14","Sus scrofa"
"NF64","Lutra lutra"
"PF50","Lutra lutra"
"PE08","Galemys pyrenaicus"
"PF73","Talpa occidentalis"
"NE54","Microtus lusitanicus"
"PD03","Oryctolagus cuniculus"
"PE13","Lepus granatensis"
"NE71","Sus scrofa"
"PD38","Herpestes ichneumon"
"PB41","Lutra lutra"
"PF20","Lepus granatensis"
"NC62","Lepus granatensis"
"NC78","Crocidura russula"
"PF81","Vulpes vulpes"
"NC56","Lynx pardinus"
"NC00","Sus scrofa"
"PF53","Microtus lusitanicus"
"NC21","Sus scrofa"
"PE54","Capreolus capreolus"
"NB01","Meles meles"
"ND45","Lepus granatensis"
"ND69","Microtus lusitanicus"
"NF56","Genetta genetta"
"NC36","Cervus elaphus"
"PD62","Lynx pardinus"
"NE36","Lutra lutra"
"NF73","Oryctolagus cuniculus"
"PD16","Lepus granatensis"
"PE44","Microtus cabrerae"
"NE67","Genetta genetta"
"NB43","Oryctolagus cuniculus"
"NF70","Meles meles"
"NF61","Lutra lutra"
"MD96","Oryctolagus cuniculus"
"PE82","Vulpes vulpes"
"PG50","Martes foina"
"PG93","Eliomys quercinus"
"PE16","Arvicola sapidus"
"NG80","Herpestes ichneumon"
"NG60","Herpestes ichneumon"
"MD82","Lepus granatensis"
"NE72","Lutra lutra"
"NG54","Galemys pyrenaicus"
"NG80","Meles meles"
"PB04","Lutra lutra"
"PF10","Vulpes vulpes"
"NG90","Genetta genetta"
"PC32","Suncus etruscus"
"NF36","Martes foina"
"NG61","Lepus granatensis"
"PD62","Oryctolagus cuniculus"
"PE83","Lutra lutra"
"ND40","Microtus lusitanicus"
"NG75","Sus scrofa"
"PG33","Vulpes vulpes"
"PF04","Capreolus capreolus"
"NF85","Oryctolagus cuniculus"
"PD26","Dama dama"
"NB10","Crocidura russula"
"PF46","Capreolus capreolus"
"NG75","Mustela erminea"
"NB53","Lepus granatensis"
"ND03","Talpa occidentalis"
"NC48","Felis silvestris"
"PG92","Martes martes"
"NB83","Lepus granatensis"
"PC55","Oryctolagus cuniculus"
"NG70","Sus scrofa"
"PD03","Cervus elaphus"
"NB21","Oryctolagus cuniculus"
"NG35","Galemys pyrenaicus"
"ND49","Crocidura russula"
"NF42","Lutra lutra"
"PF74","Mustela nivalis"
"NF77","Sus scrofa"
"PE35","Martes martes"
"PB19","Sus scrofa"
"NF83","Lutra lutra"
"PF04","Sciurus vulgaris"
"PF06","Mustela nivalis"
"NC75","Lynx pardinus"
"QG30","Mustela putorius"
"ND97","Oryctolagus cuniculus"
"PD63","Talpa occidentalis"
"PF50","Genetta genetta"
"NF64","Canis lupus"
"NF19","Mustela nivalis"
"PB21","Microtus duodecimcostatus"
"PB11","Herpestes ichneumon"
"NE60","Herpestes ichneumon"
"NF71","Oryctolagus cuniculus"
"PG93","Mustela erminea"
"NG30","Martes martes"
"NC50","Felis silvestris"
"NB55","Oryctolagus cuniculus"
"ND73","Lepus granatensis"
"PC39","Suncus etruscus"
"PB31","Lutra lutra"
"NF58","Microtus lusitanicus"
"ND50","Cervus elaphus"
"PF44","Lutra lutra"
"NE75","Lutra lutra"
"ND81","Martes foina"
"PF11","Lepus granatensis"
"NE44","Apodemus sylvaticus"
"NG64","Cervus elaphus"
"PD09","Lepus granatensis"
"MD96","Meles meles"
"PF08","Suncus etruscus"
"ME90","Sus scrofa"
"PC32","Lynx pardinus"
"NE98","Genetta genetta"
"NE84","Sciurus vulgaris"
"ND16","Lepus granatensis"
"PC36","Genetta genetta"
"NF99","Mustela nivalis"
"PG90","Lepus granatensis"
"NB48","Lepus granatensis"
"PE48","Galemys pyrenaicus"
"NG34","Lutra lutra"
"NC92","Genetta genetta"
"NC23","Lepus granatensis"
"ND01","Oryctolagus cuniculus"
"PF57","Capreolus capreolus"
"ND55","Cervus elaphus"
"NC58","Lutra lutra"
"NE81","Oryctolagus cuniculus"
"ND69","Talpa occidentalis"
"NB75","Lutra lutra"
"PC10","Cervus elaphus"
"PE53","Felis silvestris"
"NF22","Vulpes vulpes"
"NE20","Genetta genetta"
"NC19","Cervus elaphus"
"PE68","Herpestes ichneumon"
"PG33","Lepus granatensis"
"PF97","Oryctolagus cuniculus"
"NB21","Cervus elaphus"
"PE61","Dama dama"
"PD24","Talpa occidentalis"
"ND98","Herpestes ichneumon"
"PD10","Martes foina"
"PC44","Cervus elaphus"
"PC05","Microtus duodecimcostatus"
"NB44","Lepus granatensis"
"PG84","Microtus agrestis"
"QG01","Crocidura russula"
"PB24","Crocidura russula"
"NE30","Herpestes ichneumon"
"PG94","Lutra lutra"
"NF76","Talpa occidentalis"
"NB30","Mus spretus"
"NC87","Felis silvestris"
"NB18","Vulpes vulpes"
"NF32","Arvicola sapidus"
"MD90","Oryctolagus cuniculus"
"ND61","Microtus duodecimcostatus"
"PD51","Oryctolagus cuniculus"
"PG42","Oryctolagus cuniculus"
"PC05","Suncus etruscus"
"NF47","Martes foina"
"ND21","Lepus granatensis"
"NB37","Lynx pardinus"
"NC74","Felis silvestris"
"ND14","Crocidura russula"
"NG63","Lutra lutra"
"NE21","Sus scrofa"
"PF73","Crocidura russula"
"PE38","Lutra lutra"
"PD48","Oryctolagus cuniculus"
"NF90","Meles meles"
"NF72","Martes martes"
"PG04","Mustela nivalis"
"NB70","Meles meles"
"NG70","Martes martes"
"NE14","Lepus granatensis"
"PF11","Sciurus vulgaris"
"PB03","Mustela nivalis"
"QG21","Canis lupus"
"NF51","Herpestes ichneumon"
"NE88","Mustela nivalis"
"PG60","Sciurus vulgaris"
"NA89","Meles meles"
"ND83","Capreolus capreolus"
"PG20","Crocidura russula"
"NE54","Sus scrofa"
"NC96","Dama dama"
"NC16","Lynx pardinus"
"PG02","Microtus lusitanicus"
"NG20","Rattus norvegicus"
"NC32","Felis silvestris"
"PE53","Lepus granatensis"
"PF99","Herpestes ichneumon"
"PC53","Meles meles"
"NF71","Capreolus capreolus"
"PD79","Capreolus capreolus"
"PC23","Dama dama"
"NC47","Talpa occidentalis"
"NE64","Apodemus sylvaticus"
"PC71","Capreolus capreolus"
"PF20","Sus scrofa"
"QG21","Lutra lutra"
"PB14","Lepus granatensis"
"PG13","Capreolus capreolus"
"NC43","Lepus granatensis"
"MD83","Lepus granatensis"
"ND51","Crocidura russula"
"NE01","Sciurus vulgaris"
"NF34","Galemys pyrenaicus"
"QG10","Sus scrofa"
"NC51","Lynx pardinus"
"NE59","Herpestes ichneumon"
"NB19","Crocidura russula"
"ND68","Oryctolagus cuniculus"
"PB05","Sus scrofa"
"NF41","Herpestes ichneumon"
"NF79","Crocidura russula"
"PB07","Lutra lutra"
"NC71","Cervus elaphus"
"PA19","Eliomys quercinus"
"NF49","Oryctolagus cuniculus"
"PF33","Lutra lutra"
"MD99","Genetta genetta"
"PF65","Lutra lutra"
"NG66","Sus scrofa"
"NE21","Sciurus vulgaris"
"PG00","Crocidura russula"
"PE02","Capreolus capreolus"
"NF98","Sorex granarius"
"NB80","Crocidura russula"
"NB21","Lynx pardinus"
"NF67","Martes foina"
"PD42","Lynx pardinus"
"MD90","Rattus rattus"
"NG40","Galemys pyrenaicus"
"PG42","Sciurus vulgaris"
"PA19","Meles meles"
"PG00","Vulpes vulpes"
"PG40","Lepus granatensis"
"NF50","Herpestes ichneumon"
"NG54","Martes foina"
"PE71","Oryctolagus cuniculus"
"NB26","Mustela nivalis"
"PE70","Capreolus capreolus"
"NE68","Herpestes ichneumon"
"NB01","Lynx pardinus"
"ND37","Dama dama"
"PF40","Herpestes ichneumon"
"NC53","Lynx pardinus"
"NF98","Mustela putorius"
"PB22","Herpestes ichneumon"
"PG60","Cervus elaphus"
"PF13","Meles meles"
"NE70","Oryctolagus cuniculus"
"NB35","Crocidura russula"
"NF99","Galemys pyrenaicus"
"PF12","Microtus lusitanicus"
"PD36","Dama dama"
"PE29","Martes foina"
"QG04","Lynx pardinus"
"QG10","Herpestes ichneumon"
"NG60","Galemys pyrenaicus"
"QG03","Arvicola sapidus"
"PD43","Microtus lusitanicus"
"NB47","Felis silvestris"
"NG43","Lutra lutra"
"NC91","Crocidura russula"
"NC38","Oryctolagus cuniculus"
"NF50","Oryctolagus cuniculus"
"NE00","Sus scrofa"
"ND09","Mustela nivalis"
"NG25","Martes martes"
"PF71","Sciurus vulgaris"
"PE14","Oryctolagus cuniculus"
"PF98","Galemys pyrenaicus"
"PF63","Dama dama"
"PE70","Dama dama"
"ND09","Genetta genetta"
"NB30","Crocidura russula"
"PC46","Cervus elaphus"
"PF22","Oryctolagus cuniculus"
"NB22","Lutra lutra"
"PF07","Talpa occidentalis"
"NE23","Lepus granatensis"
"PD38","Vulpes vulpes"
"PF22","Herpestes ichneumon"
"ND11","Genetta genetta"
"NG70","Sciurus vulgaris"
"PG60","Oryctolagus cuniculus"
"NF28","Meles meles"
"PG21","Crocidura russula"
"PD15","Cervus elaphus"
"NB50","Crocidura russula"
"NE62","Lepus granatensis"
"NB98","Eliomys quercinus"
"PF79","Oryctolagus cuniculus"
"PB13","Lutra lutra"
"PE39","Lutra lutra"
"NC59","Cervus elaphus"
"NF52","Sus scrofa"
"PB28","Mustela nivalis"
"NF65","Martes martes"
"PB59","Lepus granatensis"
"NB27","Sus scrofa"
"ND77","Genetta genetta"
"PF61","Felis silvestris"
"PD10","Sciurus vulgaris"
"PG71","Oryctolagus cuniculus"
"NB33","Lynx pardinus"
"PE02","Lutra lutra"
"PC41","Mustela putorius"
"PF23","Mustela putorius"
"PB10","Herpestes ichneumon"
"NG11","Canis lupus"
"QF09","Talpa occidentalis"
"PE33","Martes foina"
"ND74","Cervus elaphus"
"PD54","Martes foina"
"ND26","Eliomys quercinus"
"PE63","Martes martes"
"ND61","Oryctolagus cuniculus"
"NE57","Sciurus vulgaris"
"NB74","Lynx pardinus"
"NB40","Lepus granatensis"
"NF91","Sus scrofa"
"PD35","Mustela nivalis"
"PE67","Canis lupus"
"MD93","Lepus granatensis"
"NF29","Meles meles"
"NF21","Herpestes ichneumon"
"PB22","Oryctolagus cuniculus"
"NE48","Sciurus vulgaris"
"PF55","Herpestes ichneumon"
"ND83","Genetta genetta"
"PE64","Oryctolagus cuniculus"
"NB37","Lutra lutra"
"PF75","Sciurus vulgaris"
"PD24","Cervus elaphus"
"NF37","Lepus granatensis"
"ND93","Cervus elaphus"
"NB73","Lutra lutra"
"NG12","Oryctolagus cuniculus"
"PC03","Cervus elaphus"
"ND91","Microtus cabrerae"
"PC35","Arvicola sapidus"
"NG80","Mustela erminea"
"PF59","Capreolus capreolus"
"PF25","Arvicola sapidus"
"NB83","Cervus elaphus"
"NC54","Oryctolagus cuniculus"
"NG21","Martes martes"
"NE20","Oryctolagus cuniculus"
"PD45","Talpa occidentalis"
"PE82","Herpestes ichneumon"
"NG30","Herpestes ichneumon"
"NB46","Cervus elaphus"
"PF37","Eliomys quercinus"
"NB18","Microtus lusitanicus"
"NC85","Cervus elaphus"
"PD79","Felis silvestris"
"NG65","Eliomys quercinus"
"NC78","Microtus duodecimcostatus"
"PD14","Cervus elaphus"
"PF02","Lutra lutra"
"PF52","Genetta genetta"
"NF96","Microtus lusitanicus"
"PE42","Canis lupus"
"PE83","Capreolus capreolus"
"MD85","Mustela putorius"
"PG21","Lutra lutra"
"PG13","Herpestes ichneumon"
"PF49","Neomys anomalus"
"NB61","Lepus granatensis"
"PB07","Genetta genetta"
"NE85","Talpa occidentalis"
"NE45","Lepus granatensis"
"PE76","Martes martes"
"NF73","Sciurus vulgaris"
"ND12","Cervus elaphus"
"PE14","Lepus granatensis"
"PB26","Felis silvestris"
"NE22","Herpestes ichneumon"
"NF79","Capreolus capreolus"
"NE39","Lepus granatensis"
"NG91","Talpa occidentalis"
"PB11","Genetta genetta"
"NE72","Herpestes ichneumon"
"NF69","Canis lupus"
"NC39","Cervus elaphus"
"ND58","Dama dama"
"PF10","Capreolus capreolus"
"PG51","Galemys pyrenaicus"
"PG10","Galemys pyrenaicus"
"MC78","Lepus granatensis"
"PE76","Microtus agrestis"
"NE59","Oryctolagus cuniculus"
"PD69","Dama dama"
"NB50","Lepus granatensis"
"NG93","Mustela erminea"
"QF18","Lutra lutra"
"NB26","Microtus duodecimcostatus"
"ND10","Dama dama"
"MC87","Herpestes ichneumon"
"NC41","Arvicola sapidus"
"ND50","Microtus lusitanicus"
"PG70","Herpestes ichneumon"
"NC34","Sus scrofa"
"NC60","Sus scrofa"
"NE42","Lepus granatensis"
"NC31","Felis silvestris"
"PF86","Galemys pyrenaicus"
"NF39","Lutra lutra"
"NF42","Galemys pyrenaicus"
"PE39","Genetta genetta"
"PG33","Martes martes"
"PG20","Capreolus capreolus"
"PG43","Lepus granatensis"
"ND63","Capreolus capreolus"
"NE42","Oryctolagus cuniculus"
"MC86","Erinaceus europaeus"
"ND54","Oryctolagus cuniculus"
"ND85","Lepus granatensis"
"PE15","Sorex granarius"
"ND85","Sciurus vulgaris"
"NC38","Lepus granatensis"
"PD16","Lynx pardinus"
"PB18","Dama dama"
"PG83","Martes foina"
"PF16","Canis lupus"
"NF93","Martes martes"
"PF74","Mustela putorius"
"NB21","Microtus duodecimcostatus"
"NB13","Arvicola sapidus"
"PF41","Martes martes"
"NF56","Talpa occidentalis"
"NE85","Rattus rattus"
"NC97","Microtus duodecimcostatus"
"NC17","Talpa occidentalis"
"PE14","Vulpes vulpes"
"PE22","Lepus granatensis"
"NB15","Mustela nivalis"
"PD19","Lutra lutra"
"MD83","Sus scrofa"
"PC40","Martes foina"
"NF50","Sus scrofa"
"PE42","Lepus granatensis"
"NE36","Lynx pardinus"
"NF73","Meles meles"
"NE88","Lepus granatensis"
"NF30","Microtus lusitanicus"
"PF55","Lutra lutra"
"PC04","Arvicola sapidus"
"ME90","Herpestes ichneumon"
