"utm10","centr_x","centr_y","especie","ordem","recente","confirmado"
"NC67",NA,NA,"Lepus granatensis",NA,NA,NA
"NC67",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC87",NA,NA,"Lepus granatensis",NA,NA,NA
"NC76",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC76",NA,NA,"Lepus granatensis",NA,NA,NA
"NC87",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC66",NA,NA,"Lepus granatensis",NA,NA,NA
"NC57",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC86",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC22",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC11",NA,NA,"Lepus granatensis",NA,NA,NA
"PC42",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC32",NA,NA,"Lepus granatensis",NA,NA,NA
"PC11",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC52",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC43",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC02",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC12",NA,NA,"Lepus granatensis",NA,NA,NA
"PC12",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC42",NA,NA,"Lepus granatensis",NA,NA,NA
"PC21",NA,NA,"Lepus granatensis",NA,NA,NA
"NC86",NA,NA,"Lepus granatensis",NA,NA,NA
"PC52",NA,NA,"Lepus granatensis",NA,NA,NA
"PC53",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC01",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC43",NA,NA,"Lepus granatensis",NA,NA,NA
"NC75",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC22",NA,NA,"Lepus granatensis",NA,NA,NA
"PC21",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC75",NA,NA,"Lepus granatensis",NA,NA,NA
"NC78",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PB07",NA,NA,"Lepus granatensis",NA,NA,NA
"NB77",NA,NA,"Lepus granatensis",NA,NA,NA
"NB97",NA,NA,"Lepus granatensis",NA,NA,NA
"NB77",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC88",NA,NA,"Lepus granatensis",NA,NA,NA
"NC88",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC78",NA,NA,"Lepus granatensis",NA,NA,NA
"NB86",NA,NA,"Lepus granatensis",NA,NA,NA
"PB06",NA,NA,"Lepus granatensis",NA,NA,NA
"NB97",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PB07",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NB86",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC28",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PB06",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NB87",NA,NA,"Lepus granatensis",NA,NA,NA
"NB76",NA,NA,"Lepus granatensis",NA,NA,NA
"NB76",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PB32",NA,NA,"Lepus granatensis",NA,NA,NA
"NB96",NA,NA,"Lepus granatensis",NA,NA,NA
"NB96",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC96",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NB67",NA,NA,"Lepus granatensis",NA,NA,NA
"NC96",NA,NA,"Lepus granatensis",NA,NA,NA
"NB79",NA,NA,"Lepus granatensis",NA,NA,NA
"NB68",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NB79",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NB78",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NB67",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NB98",NA,NA,"Lepus granatensis",NA,NA,NA
"PB08",NA,NA,"Lepus granatensis",NA,NA,NA
"NB98",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PB08",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NB88",NA,NA,"Lepus granatensis",NA,NA,NA
"NB88",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC18",NA,NA,"Lepus granatensis",NA,NA,NA
"PC18",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC28",NA,NA,"Lepus granatensis",NA,NA,NA
"PC27",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC17",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC68",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC44",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC99",NA,NA,"Lepus granatensis",NA,NA,NA
"PC06",NA,NA,"Lepus granatensis",NA,NA,NA
"PC29",NA,NA,"Lepus granatensis",NA,NA,NA
"PD21",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC98",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"ND71",NA,NA,"Lepus granatensis",NA,NA,NA
"NC99",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC58",NA,NA,"Lepus granatensis",NA,NA,NA
"NC68",NA,NA,"Lepus granatensis",NA,NA,NA
"PC08",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC97",NA,NA,"Lepus granatensis",NA,NA,NA
"PE41",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC59",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NE45",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NB59",NA,NA,"Lepus granatensis",NA,NA,NA
"NE57",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC50",NA,NA,"Lepus granatensis",NA,NA,NA
"NB59",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PD20",NA,NA,"Lepus granatensis",NA,NA,NA
"NC97",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PE51",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PD31",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PF70",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC23",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PD20",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC07",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PE20",NA,NA,"Lepus granatensis",NA,NA,NA
"PC29",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC63",NA,NA,"Lepus granatensis",NA,NA,NA
"ND70",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC50",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PD12",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC27",NA,NA,"Lepus granatensis",NA,NA,NA
"PC25",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PD33",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NG31",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PE61",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC25",NA,NA,"Lepus granatensis",NA,NA,NA
"PC06",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NE44",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NB54",NA,NA,"Lepus granatensis",NA,NA,NA
"NC44",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PE88",NA,NA,"Lepus granatensis",NA,NA,NA
"ND24",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"ND06",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC51",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC51",NA,NA,"Lepus granatensis",NA,NA,NA
"NC53",NA,NA,"Lepus granatensis",NA,NA,NA
"PE51",NA,NA,"Lepus granatensis",NA,NA,NA
"PE73",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"MD94",NA,NA,"Lepus granatensis",NA,NA,NA
"PE20",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC34",NA,NA,"Lepus granatensis",NA,NA,NA
"NC18",NA,NA,"Lepus granatensis",NA,NA,NA
"PE21",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PF73",NA,NA,"Lepus granatensis",NA,NA,NA
"NE34",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC64",NA,NA,"Lepus granatensis",NA,NA,NA
"NC63",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC25",NA,NA,"Lepus granatensis",NA,NA,NA
"ND05",NA,NA,"Lepus granatensis",NA,NA,NA
"PG51",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NB17",NA,NA,"Lepus granatensis",NA,NA,NA
"NB17",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NF54",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NB18",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC24",NA,NA,"Lepus granatensis",NA,NA,NA
"ND23",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NB27",NA,NA,"Lepus granatensis",NA,NA,NA
"NC48",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NB27",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NG42",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC74",NA,NA,"Lepus granatensis",NA,NA,NA
"NB28",NA,NA,"Lepus granatensis",NA,NA,NA
"NC28",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PG83",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NE77",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NB28",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC23",NA,NA,"Lepus granatensis",NA,NA,NA
"PE61",NA,NA,"Lepus granatensis",NA,NA,NA
"PC07",NA,NA,"Lepus granatensis",NA,NA,NA
"PD19",NA,NA,"Lepus granatensis",NA,NA,NA
"PE10",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"ND47",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NE86",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PE43",NA,NA,"Lepus granatensis",NA,NA,NA
"PC35",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NE46",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"ND10",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"ND47",NA,NA,"Lepus granatensis",NA,NA,NA
"MC89",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"ND33",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC98",NA,NA,"Lepus granatensis",NA,NA,NA
"PD34",NA,NA,"Lepus granatensis",NA,NA,NA
"MC79",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PD43",NA,NA,"Lepus granatensis",NA,NA,NA
"NE56",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NE75",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PB33",NA,NA,"Lepus granatensis",NA,NA,NA
"NC35",NA,NA,"Lepus granatensis",NA,NA,NA
"NE85",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NG44",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PD21",NA,NA,"Lepus granatensis",NA,NA,NA
"PD33",NA,NA,"Lepus granatensis",NA,NA,NA
"NC39",NA,NA,"Lepus granatensis",NA,NA,NA
"NC64",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"ND80",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NF67",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PE41",NA,NA,"Lepus granatensis",NA,NA,NA
"NE39",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NB18",NA,NA,"Lepus granatensis",NA,NA,NA
"NC58",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"ND67",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PD16",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"MD61",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PE71",NA,NA,"Lepus granatensis",NA,NA,NA
"PE72",NA,NA,"Lepus granatensis",NA,NA,NA
"PD22",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PD03",NA,NA,"Lepus granatensis",NA,NA,NA
"PF85",NA,NA,"Lepus granatensis",NA,NA,NA
"PE33",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"MD71",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"MD60",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NE47",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"MD73",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC19",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PB15",NA,NA,"Lepus granatensis",NA,NA,NA
"NC55",NA,NA,"Lepus granatensis",NA,NA,NA
"NE43",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"MC99",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"MC88",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"MC78",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"MD70",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PE54",NA,NA,"Lepus granatensis",NA,NA,NA
"PE03",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"MC69",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC08",NA,NA,"Lepus granatensis",NA,NA,NA
"NF42",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NG45",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NG31",NA,NA,"Lepus granatensis",NA,NA,NA
"NG22",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC93",NA,NA,"Lepus granatensis",NA,NA,NA
"MD80",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PD10",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC19",NA,NA,"Lepus granatensis",NA,NA,NA
"NE66",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC39",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"MD75",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC30",NA,NA,"Lepus granatensis",NA,NA,NA
"PD32",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"ND64",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"MD81",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC30",NA,NA,"Lepus granatensis",NA,NA,NA
"NB85",NA,NA,"Lepus granatensis",NA,NA,NA
"NG24",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC15",NA,NA,"Lepus granatensis",NA,NA,NA
"PC17",NA,NA,"Lepus granatensis",NA,NA,NA
"PC16",NA,NA,"Lepus granatensis",NA,NA,NA
"PB34",NA,NA,"Lepus granatensis",NA,NA,NA
"PB24",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PB34",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC16",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC04",NA,NA,"Lepus granatensis",NA,NA,NA
"PC04",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC85",NA,NA,"Lepus granatensis",NA,NA,NA
"NC95",NA,NA,"Lepus granatensis",NA,NA,NA
"NC85",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC32",NA,NA,"Lepus granatensis",NA,NA,NA
"PC09",NA,NA,"Lepus granatensis",NA,NA,NA
"ND90",NA,NA,"Lepus granatensis",NA,NA,NA
"PD10",NA,NA,"Lepus granatensis",NA,NA,NA
"PD11",NA,NA,"Lepus granatensis",NA,NA,NA
"PD11",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC89",NA,NA,"Lepus granatensis",NA,NA,NA
"ND80",NA,NA,"Lepus granatensis",NA,NA,NA
"PD00",NA,NA,"Lepus granatensis",NA,NA,NA
"ND90",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC09",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PD00",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"ND91",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC54",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"ND70",NA,NA,"Lepus granatensis",NA,NA,NA
"NC79",NA,NA,"Lepus granatensis",NA,NA,NA
"NC89",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NF35",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"ND37",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"ND46",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"ND57",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC45",NA,NA,"Lepus granatensis",NA,NA,NA
"PC44",NA,NA,"Lepus granatensis",NA,NA,NA
"MD71",NA,NA,"Lepus granatensis",NA,NA,NA
"NF35",NA,NA,"Lepus granatensis",NA,NA,NA
"NC59",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NF27",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC27",NA,NA,"Lepus granatensis",NA,NA,NA
"NC59",NA,NA,"Lepus granatensis",NA,NA,NA
"NC44",NA,NA,"Lepus granatensis",NA,NA,NA
"ND36",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC58",NA,NA,"Lepus granatensis",NA,NA,NA
"NE82",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PB24",NA,NA,"Lepus granatensis",NA,NA,NA
"NC53",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC72",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NB93",NA,NA,"Lepus granatensis",NA,NA,NA
"PB26",NA,NA,"Lepus granatensis",NA,NA,NA
"NB24",NA,NA,"Lepus granatensis",NA,NA,NA
"PB39",NA,NA,"Lepus granatensis",NA,NA,NA
"NC21",NA,NA,"Lepus granatensis",NA,NA,NA
"NB65",NA,NA,"Lepus granatensis",NA,NA,NA
"NB95",NA,NA,"Lepus granatensis",NA,NA,NA
"NE01",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"ND28",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PB16",NA,NA,"Lepus granatensis",NA,NA,NA
"PC10",NA,NA,"Lepus granatensis",NA,NA,NA
"NB29",NA,NA,"Lepus granatensis",NA,NA,NA
"NC57",NA,NA,"Lepus granatensis",NA,NA,NA
"PD34",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NE99",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC32",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NB38",NA,NA,"Lepus granatensis",NA,NA,NA
"PE43",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC45",NA,NA,"Lepus granatensis",NA,NA,NA
"NE78",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC11",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PE32",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PF57",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NE10",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PB27",NA,NA,"Lepus granatensis",NA,NA,NA
"NF34",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC92",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"ND24",NA,NA,"Lepus granatensis",NA,NA,NA
"NF45",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC61",NA,NA,"Lepus granatensis",NA,NA,NA
"PC51",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC80",NA,NA,"Lepus granatensis",NA,NA,NA
"NC81",NA,NA,"Lepus granatensis",NA,NA,NA
"PB17",NA,NA,"Lepus granatensis",NA,NA,NA
"NB26",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NE89",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC31",NA,NA,"Lepus granatensis",NA,NA,NA
"NB29",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PD19",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NE65",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC21",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NE96",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC45",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"MC86",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"ND18",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NE76",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NB58",NA,NA,"Lepus granatensis",NA,NA,NA
"PE44",NA,NA,"Lepus granatensis",NA,NA,NA
"PF59",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC41",NA,NA,"Lepus granatensis",NA,NA,NA
"NC47",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC29",NA,NA,"Lepus granatensis",NA,NA,NA
"NE87",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC24",NA,NA,"Lepus granatensis",NA,NA,NA
"NC47",NA,NA,"Lepus granatensis",NA,NA,NA
"NB66",NA,NA,"Lepus granatensis",NA,NA,NA
"NC56",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC65",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC83",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PD30",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PD50",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"ND91",NA,NA,"Lepus granatensis",NA,NA,NA
"PD02",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NF86",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PE63",NA,NA,"Lepus granatensis",NA,NA,NA
"NB75",NA,NA,"Lepus granatensis",NA,NA,NA
"NC17",NA,NA,"Lepus granatensis",NA,NA,NA
"PC53",NA,NA,"Lepus granatensis",NA,NA,NA
"NC94",NA,NA,"Lepus granatensis",NA,NA,NA
"PG70",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC42",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"ND78",NA,NA,"Lepus granatensis",NA,NA,NA
"PE36",NA,NA,"Lepus granatensis",NA,NA,NA
"PE31",NA,NA,"Lepus granatensis",NA,NA,NA
"PE36",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PB25",NA,NA,"Lepus granatensis",NA,NA,NA
"PF57",NA,NA,"Lepus granatensis",NA,NA,NA
"NC41",NA,NA,"Lepus granatensis",NA,NA,NA
"PD61",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC83",NA,NA,"Lepus granatensis",NA,NA,NA
"PD52",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NF48",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"ND29",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC35",NA,NA,"Lepus granatensis",NA,NA,NA
"NC90",NA,NA,"Lepus granatensis",NA,NA,NA
"NF93",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PF17",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC71",NA,NA,"Lepus granatensis",NA,NA,NA
"NC69",NA,NA,"Lepus granatensis",NA,NA,NA
"NB19",NA,NA,"Lepus granatensis",NA,NA,NA
"NB39",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PE72",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"ND71",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NB58",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PF01",NA,NA,"Lepus granatensis",NA,NA,NA
"NE36",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NB85",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"MD93",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PD31",NA,NA,"Lepus granatensis",NA,NA,NA
"PE34",NA,NA,"Lepus granatensis",NA,NA,NA
"NC84",NA,NA,"Lepus granatensis",NA,NA,NA
"NC45",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PF07",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PF16",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC71",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC02",NA,NA,"Lepus granatensis",NA,NA,NA
"NC46",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NF76",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PG82",NA,NA,"Lepus granatensis",NA,NA,NA
"NC43",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC20",NA,NA,"Lepus granatensis",NA,NA,NA
"PF38",NA,NA,"Lepus granatensis",NA,NA,NA
"NC60",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NG81",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PF59",NA,NA,"Lepus granatensis",NA,NA,NA
"NB69",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PF67",NA,NA,"Lepus granatensis",NA,NA,NA
"NB26",NA,NA,"Lepus granatensis",NA,NA,NA
"PF53",NA,NA,"Lepus granatensis",NA,NA,NA
"PE34",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NB56",NA,NA,"Lepus granatensis",NA,NA,NA
"QF08",NA,NA,"Lepus granatensis",NA,NA,NA
"PF69",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC72",NA,NA,"Lepus granatensis",NA,NA,NA
"PF67",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"ND79",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC37",NA,NA,"Lepus granatensis",NA,NA,NA
"PF38",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"ND74",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC31",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC48",NA,NA,"Lepus granatensis",NA,NA,NA
"PC30",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PE73",NA,NA,"Lepus granatensis",NA,NA,NA
"NC60",NA,NA,"Lepus granatensis",NA,NA,NA
"NG55",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PF87",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PF42",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC70",NA,NA,"Lepus granatensis",NA,NA,NA
"PF06",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PF49",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"ND74",NA,NA,"Lepus granatensis",NA,NA,NA
"PF53",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PD61",NA,NA,"Lepus granatensis",NA,NA,NA
"PF54",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PF28",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NB93",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"QF18",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC39",NA,NA,"Lepus granatensis",NA,NA,NA
"PD24",NA,NA,"Lepus granatensis",NA,NA,NA
"PE26",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NB69",NA,NA,"Lepus granatensis",NA,NA,NA
"NB95",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC28",NA,NA,"Lepus granatensis",NA,NA,NA
"PC51",NA,NA,"Lepus granatensis",NA,NA,NA
"PB49",NA,NA,"Lepus granatensis",NA,NA,NA
"NC19",NA,NA,"Lepus granatensis",NA,NA,NA
"MC96",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NE37",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
